user_id,video_id,degree_id,first_view_date,last_view_date,views_per_user
602,2,1,1548547200000,1550793600000,2
603,3,1,1550016000000,1550016000000,1
605,1,1,1549843200000,1549843200000,1
610,2,1,1546560000000,1549670400000,2
612,1,1,1549756800000,1549756800000,1
623,3,1,1550188800000,1550188800000,1
626,2,1,1550620800000,1550620800000,1
629,1,1,1549411200000,1549411200000,1
632,1,1,1550275200000,1550275200000,1
636,2,1,1550448000000,1550448000000,1
640,2,1,1551225600000,1551225600000,1
641,2,1,1550880000000,1550880000000,1
646,1,1,1550361600000,1550361600000,1
648,3,1,1549929600000,1549929600000,1
651,1,1,1549756800000,1549756800000,1
656,2,1,1551052800000,1551052800000,1
656,3,1,1550707200000,1550707200000,1
658,2,1,1549929600000,1549929600000,1
658,3,1,1549238400000,1549238400000,1
666,3,1,1550448000000,1550448000000,1
668,2,1,1549584000000,1549584000000,1
680,1,1,1549756800000,1549756800000,1
687,3,1,1549670400000,1549670400000,1
691,2,1,1549152000000,1549152000000,1
696,1,1,1550188800000,1550188800000,1
699,1,1,1550361600000,1550361600000,1
700,2,1,1548201600000,1551225600000,2
709,1,1,1548979200000,1548979200000,1
722,1,1,1551225600000,1551225600000,1
727,3,1,1551312000000,1551312000000,1
731,2,1,1549584000000,1549584000000,1
749,1,1,1550620800000,1550620800000,1
750,3,1,1550448000000,1550448000000,1
753,2,1,1549584000000,1549584000000,1
760,1,1,1549584000000,1549584000000,1
781,1,1,1548979200000,1548979200000,1
788,2,1,1551052800000,1551052800000,1
796,1,1,1549843200000,1549843200000,1
799,3,1,1549324800000,1549324800000,1
813,1,1,1550966400000,1550966400000,1
814,1,1,1549497600000,1549497600000,1
816,1,1,1549411200000,1549411200000,1
832,2,1,1549843200000,1549843200000,1
842,1,1,1549843200000,1549843200000,1
846,2,1,1549065600000,1549065600000,1
860,1,1,1549843200000,1549843200000,1
862,1,1,1549238400000,1549238400000,1
881,1,1,1549584000000,1549584000000,1
886,1,1,1549756800000,1549756800000,1
890,3,1,1550793600000,1550793600000,1
894,3,1,1549238400000,1549238400000,1
897,3,1,1551052800000,1551052800000,1
905,3,1,1550361600000,1550361600000,1
914,1,1,1550361600000,1550361600000,1
949,2,1,1549584000000,1549584000000,1
958,1,1,1550361600000,1550361600000,1
967,2,1,1549411200000,1549411200000,1
985,2,1,1550793600000,1550793600000,1
986,3,1,1550188800000,1550448000000,2
995,1,1,1549929600000,1549929600000,1
1010,3,1,1551225600000,1551225600000,1
1025,3,1,1549584000000,1549584000000,1
1026,1,1,1551312000000,1551312000000,1
1029,1,1,1550880000000,1550880000000,1
1032,1,1,1550707200000,1550707200000,1
1034,1,1,1551225600000,1551225600000,1
1044,1,1,1550448000000,1550448000000,1
1047,3,1,1548979200000,1548979200000,1
1048,3,1,1550361600000,1550361600000,1
1052,1,1,1550707200000,1550707200000,1
1057,3,1,1548979200000,1548979200000,1
1074,1,1,1550620800000,1550620800000,1
1082,2,1,1549324800000,1549324800000,1
1088,1,1,1546819200000,1551052800000,2
1091,3,1,1550275200000,1550275200000,1
1096,1,1,1550361600000,1550361600000,1
1103,1,1,1551225600000,1551225600000,1
1109,2,1,1549929600000,1549929600000,1
1133,1,1,1550880000000,1550880000000,1
1146,1,1,1551225600000,1551225600000,1
1150,3,1,1550016000000,1550016000000,1
1153,1,1,1550448000000,1550448000000,1
1165,2,1,1549065600000,1549065600000,1
1168,1,1,1550188800000,1550188800000,1
1171,1,1,1549324800000,1549324800000,1
1174,3,1,1548979200000,1548979200000,1
1175,3,1,1550793600000,1550793600000,1
1181,1,1,1550880000000,1550880000000,1
1185,1,1,1549756800000,1549756800000,1
1196,1,1,1551139200000,1551139200000,1
1205,1,1,1549238400000,1549238400000,1
1209,3,1,1549670400000,1549670400000,1
1213,3,1,1549152000000,1549152000000,1
1221,2,1,1550361600000,1550361600000,1
1227,1,1,1549324800000,1549324800000,1
1238,2,1,1550966400000,1550966400000,1
1279,3,1,1550188800000,1550188800000,1
1282,1,1,1549929600000,1549929600000,1
1283,3,1,1549065600000,1549065600000,1
1284,2,1,1549670400000,1549670400000,1
1292,1,1,1550275200000,1550275200000,1
1302,2,1,1550620800000,1550620800000,1
1318,3,1,1551225600000,1551225600000,1
1324,1,1,1550880000000,1550880000000,1
1328,1,1,1550448000000,1550448000000,1
1340,2,1,1550188800000,1550188800000,1
1361,1,1,1549584000000,1549584000000,1
1364,3,1,1549584000000,1549584000000,1
1374,3,1,1549670400000,1549670400000,1
1381,1,1,1550880000000,1550880000000,1
1385,1,1,1549238400000,1549238400000,1
1389,1,1,1550102400000,1550102400000,1
1391,2,1,1550275200000,1550275200000,1
1395,1,1,1549843200000,1549843200000,1
1400,2,1,1549324800000,1549324800000,1
1401,2,1,1550966400000,1550966400000,1
1419,2,1,1551312000000,1551312000000,1
1422,3,1,1549756800000,1549756800000,1
1425,2,1,1550966400000,1550966400000,1
1433,3,1,1550188800000,1550188800000,1
1434,2,1,1550880000000,1550880000000,1
1463,3,1,1549670400000,1549670400000,1
1465,2,1,1551225600000,1551225600000,1
1468,1,1,1549756800000,1549756800000,1
1488,3,1,1551225600000,1551225600000,1
1506,2,1,1550880000000,1550880000000,1
1511,3,1,1549411200000,1549670400000,2
1512,3,1,1550880000000,1550880000000,1
1514,2,1,1550620800000,1550620800000,1
1517,3,1,1550361600000,1550361600000,1
1527,2,1,1549670400000,1549670400000,1
1538,3,1,1550188800000,1550188800000,1
1551,2,1,1548979200000,1548979200000,1
1569,3,1,1549584000000,1549584000000,1
1575,1,1,1548201600000,1549411200000,2
1590,2,1,1549584000000,1549584000000,1
1594,1,1,1549152000000,1549152000000,1
1595,3,1,1549843200000,1549843200000,1
1597,3,1,1550102400000,1550102400000,1
1598,2,1,1551139200000,1551139200000,1
1600,1,1,1549670400000,1550966400000,2
1602,3,1,1549152000000,1550448000000,2
1603,3,1,1549324800000,1549324800000,1
1610,3,1,1549324800000,1549324800000,1
1623,3,1,1549324800000,1549324800000,1
1625,2,1,1550880000000,1550880000000,1
1625,3,1,1548979200000,1548979200000,1
1638,2,1,1549670400000,1549670400000,1
1638,3,1,1547424000000,1550966400000,2
1650,2,1,1550534400000,1550534400000,1
1652,2,1,1550188800000,1550188800000,1
1657,1,1,1548720000000,1549670400000,2
1675,2,1,1550188800000,1550188800000,1
1691,1,1,1550448000000,1550448000000,1
1692,2,1,1549584000000,1549584000000,1
1698,3,1,1550188800000,1550188800000,1
1703,3,1,1549497600000,1549497600000,1
1707,1,1,1549670400000,1549670400000,1
1720,1,1,1550966400000,1550966400000,1
1721,3,1,1550620800000,1550620800000,1
1724,2,1,1551225600000,1551225600000,1
1724,3,1,1548201600000,1550966400000,2
1735,2,1,1549411200000,1549411200000,1
1740,1,1,1549929600000,1549929600000,1
1745,3,1,1550188800000,1550188800000,1
1762,2,1,1549065600000,1549065600000,1
1777,2,1,1549843200000,1549843200000,1
1784,2,1,1546300800000,1551225600000,2
1786,3,1,1550793600000,1550793600000,1
1787,1,1,1548288000000,1550016000000,3
1790,2,1,1550966400000,1550966400000,1
1801,2,1,1549497600000,1549497600000,1
1812,1,1,1551139200000,1551139200000,1
1815,3,1,1547856000000,1549238400000,2
1817,2,1,1549324800000,1549324800000,1
1819,1,1,1549152000000,1549152000000,1
1825,1,1,1550707200000,1550707200000,1
1825,3,1,1550361600000,1550361600000,1
1827,1,1,1550102400000,1550102400000,1
1832,3,1,1549411200000,1549411200000,1
1839,3,1,1549497600000,1549497600000,1
1844,2,1,1549238400000,1549238400000,1
1847,1,1,1550275200000,1550275200000,1
1857,3,1,1551139200000,1551139200000,1
1868,2,1,1549324800000,1549324800000,1
1868,3,1,1549324800000,1549324800000,1
1893,3,1,1550102400000,1550102400000,1
1907,3,1,1549929600000,1549929600000,1
1911,2,1,1550966400000,1550966400000,1
1915,3,1,1549756800000,1549756800000,1
1918,1,1,1551052800000,1551052800000,1
1944,3,1,1551052800000,1551052800000,1
1948,3,1,1548979200000,1548979200000,1
1956,2,1,1549756800000,1549756800000,1
1960,2,1,1550448000000,1550448000000,1
1961,3,1,1550361600000,1550361600000,1
1963,3,1,1549670400000,1549670400000,1
1965,2,1,1549584000000,1551225600000,2
1968,3,1,1549065600000,1549065600000,1
1977,2,1,1550361600000,1550361600000,1
1983,3,1,1549670400000,1549670400000,1
1985,1,1,1549411200000,1549411200000,1
1989,3,1,1550361600000,1550361600000,1
1998,2,1,1550707200000,1550707200000,1
2001,3,1,1550275200000,1550275200000,1
2010,1,1,1549324800000,1549324800000,1
2011,3,1,1550793600000,1550793600000,1
2014,1,1,1549152000000,1549152000000,1
2024,1,1,1550188800000,1550188800000,1
2034,2,1,1551225600000,1551225600000,1
2043,1,1,1550793600000,1550793600000,1
2051,1,1,1549324800000,1549324800000,1
2060,3,1,1551312000000,1551312000000,1
2062,2,1,1551225600000,1551225600000,1
2065,3,1,1549929600000,1549929600000,1
2072,2,1,1550102400000,1550102400000,1
2078,3,1,1549843200000,1549843200000,1
2080,1,1,1549065600000,1549065600000,1
2089,2,1,1550880000000,1550880000000,1
2091,2,1,1549238400000,1549238400000,1
2124,3,1,1550188800000,1550188800000,1
2126,3,1,1548115200000,1549497600000,3
2128,1,1,1550620800000,1550620800000,1
2131,1,1,1548460800000,1551052800000,2
2149,1,1,1550016000000,1550016000000,1
2149,2,1,1550707200000,1550707200000,1
2155,3,1,1549238400000,1549238400000,1
2170,2,1,1549152000000,1549152000000,1
2172,2,1,1549929600000,1549929600000,1
2185,1,1,1550016000000,1550016000000,1
2189,2,1,1550448000000,1550448000000,1
2200,3,1,1549238400000,1549238400000,1
2201,2,1,1549670400000,1549670400000,1
2216,2,1,1548720000000,1549670400000,2
2217,2,1,1550880000000,1550880000000,1
2217,3,1,1549670400000,1549670400000,1
2221,1,1,1550707200000,1550707200000,1
2238,3,1,1550361600000,1550361600000,1
2244,3,1,1549324800000,1549324800000,1
2252,3,1,1550275200000,1550275200000,1
2258,3,1,1550534400000,1550534400000,1
2278,2,1,1550880000000,1550880000000,1
2285,3,1,1550102400000,1550102400000,1
2289,1,1,1549497600000,1549497600000,1
2304,1,1,1549756800000,1549756800000,1
2319,3,1,1551225600000,1551225600000,1
2326,2,1,1550966400000,1550966400000,1
2338,1,1,1549152000000,1549152000000,1
2340,2,1,1549411200000,1549411200000,1
2357,2,1,1550534400000,1550534400000,1
2360,1,1,1550707200000,1550707200000,1
2360,3,1,1550534400000,1550534400000,1
2362,1,1,1551139200000,1551139200000,1
2365,3,1,1550620800000,1550620800000,1
2366,2,1,1550620800000,1550620800000,1
2372,1,1,1549497600000,1549497600000,1
2384,3,1,1549756800000,1549756800000,1
2398,3,1,1548979200000,1548979200000,1
2399,3,1,1549065600000,1549065600000,1
2403,2,1,1549238400000,1549238400000,1
2410,1,1,1549152000000,1549152000000,1
2427,1,1,1551139200000,1551139200000,1
2428,2,1,1549324800000,1549324800000,1
2429,2,1,1551139200000,1551139200000,1
2431,3,1,1550188800000,1550188800000,1
2439,2,1,1549843200000,1549843200000,1
2448,3,1,1551225600000,1551225600000,1
2474,2,1,1550361600000,1550361600000,1
2479,1,1,1549411200000,1549411200000,1
2485,2,1,1549324800000,1549324800000,1
2510,2,1,1550620800000,1550620800000,1
2521,2,1,1549497600000,1549497600000,1
2539,3,1,1547942400000,1551052800000,2
2542,2,1,1550534400000,1550534400000,1
2546,2,1,1550275200000,1550707200000,2
2549,2,1,1550275200000,1550275200000,1
2556,3,1,1550880000000,1550880000000,1
2563,3,1,1549670400000,1549670400000,1
2574,3,1,1549497600000,1549497600000,1
2578,1,1,1550448000000,1550448000000,1
2596,1,1,1551139200000,1551139200000,1
2604,2,1,1551312000000,1551312000000,1
2611,1,1,1550016000000,1550016000000,1
2614,2,1,1550275200000,1550275200000,1
2627,3,1,1550016000000,1550016000000,1
2630,1,1,1550102400000,1550707200000,2
2632,3,1,1550793600000,1550966400000,2
2645,2,1,1551225600000,1551225600000,1
2646,1,1,1549065600000,1551139200000,4
2647,3,1,1549411200000,1549411200000,1
2659,3,1,1550966400000,1550966400000,1
2680,1,1,1549497600000,1549497600000,1
2689,1,1,1551225600000,1551225600000,1
2695,1,1,1549584000000,1549584000000,1
2702,3,1,1551312000000,1551312000000,1
2710,1,1,1548115200000,1550275200000,2
2714,2,1,1551225600000,1551225600000,1
2729,3,1,1550534400000,1550534400000,1
2734,1,1,1550793600000,1550793600000,1
2737,3,1,1549152000000,1549152000000,1
2741,2,1,1549238400000,1549238400000,1
2743,1,1,1550016000000,1550016000000,1
2750,2,1,1549843200000,1549843200000,1
2751,2,1,1549497600000,1549497600000,1
2756,2,1,1549756800000,1549756800000,1
2769,2,1,1549584000000,1549584000000,1
2776,2,1,1550707200000,1550707200000,1
2791,2,1,1550620800000,1550620800000,1
2792,1,1,1551312000000,1551312000000,2
2795,3,1,1551052800000,1551052800000,1
2796,3,1,1550534400000,1550534400000,1
2797,2,1,1546473600000,1548979200000,2
2810,1,1,1549497600000,1549497600000,1
2811,1,1,1549756800000,1549756800000,1
2816,1,1,1551139200000,1551139200000,1
2848,3,1,1550361600000,1550361600000,1
2851,3,1,1551312000000,1551312000000,1
2853,3,1,1550448000000,1550448000000,1
2858,3,1,1549065600000,1550880000000,2
2879,1,1,1551312000000,1551312000000,1
2880,1,1,1548979200000,1551312000000,2
2885,3,1,1549152000000,1549152000000,1
2887,1,1,1550966400000,1550966400000,1
2892,2,1,1549843200000,1549843200000,1
2896,1,1,1549756800000,1549756800000,1
2904,3,1,1549670400000,1549670400000,1
2906,2,1,1549152000000,1549152000000,1
2922,3,1,1548028800000,1549843200000,2
2927,3,1,1551312000000,1551312000000,1
2929,1,1,1549411200000,1549411200000,1
2932,2,1,1550016000000,1550016000000,1
2939,1,1,1546992000000,1550275200000,2
2953,1,1,1550275200000,1550275200000,1
2956,3,1,1549584000000,1549584000000,1
2967,3,1,1549929600000,1549929600000,1
2982,1,1,1549584000000,1549584000000,1
2988,1,1,1549324800000,1549324800000,1
2989,3,1,1549065600000,1549065600000,1
2990,2,1,1549324800000,1549324800000,1
3035,2,1,1549411200000,1549411200000,1
3053,3,1,1550448000000,1550448000000,1
3060,1,1,1549324800000,1549324800000,1
3063,1,1,1548979200000,1548979200000,1
3073,1,1,1551225600000,1551225600000,1
3073,3,1,1546560000000,1549843200000,2
3075,2,1,1549324800000,1549324800000,1
3132,2,1,1549238400000,1549238400000,1
3137,1,1,1550620800000,1550620800000,1
3158,3,1,1548979200000,1548979200000,1
3164,2,1,1551312000000,1551312000000,1
3166,3,1,1549065600000,1549065600000,1
3176,1,1,1551139200000,1551139200000,1
3183,1,1,1551052800000,1551052800000,1
3216,1,1,1547683200000,1549152000000,2
3218,3,1,1551225600000,1551225600000,1
3221,2,1,1550448000000,1550448000000,1
3247,3,1,1550880000000,1550880000000,1
3248,1,1,1549584000000,1549584000000,1
3255,3,1,1549497600000,1549497600000,1
3267,1,1,1550880000000,1550880000000,1
3281,2,1,1550016000000,1550016000000,1
3294,1,1,1549411200000,1549411200000,1
3295,1,1,1550793600000,1550793600000,1
3295,3,1,1550102400000,1550102400000,1
3296,1,1,1550361600000,1550361600000,1
3316,2,1,1549756800000,1549756800000,1
3319,2,1,1550793600000,1550793600000,1
3328,1,1,1550188800000,1550188800000,1
3337,1,1,1550534400000,1550534400000,1
3349,2,1,1549152000000,1549152000000,1
3354,2,1,1550966400000,1550966400000,1
3361,1,1,1550016000000,1550016000000,1
3361,2,1,1549065600000,1549065600000,1
3375,3,1,1549497600000,1549497600000,1
3378,3,1,1549497600000,1549497600000,1
3380,3,1,1551052800000,1551052800000,1
3381,1,1,1550361600000,1550361600000,1
3402,1,1,1549324800000,1549324800000,1
3410,2,1,1550707200000,1550707200000,1
3412,2,1,1549065600000,1549065600000,1
3419,2,1,1549324800000,1549324800000,1
3429,1,1,1549843200000,1549843200000,1
3433,2,1,1548028800000,1550880000000,3
3461,3,1,1550102400000,1550102400000,1
3465,1,1,1551139200000,1551139200000,1
3470,1,1,1550275200000,1550275200000,1
3478,1,1,1550188800000,1550188800000,1
3486,2,1,1550016000000,1550016000000,1
3487,1,1,1549497600000,1549497600000,1
3491,2,1,1550793600000,1550793600000,1
3492,2,1,1549843200000,1549843200000,1
3494,1,1,1549756800000,1549756800000,1
3505,1,1,1550707200000,1550707200000,1
3508,2,1,1549756800000,1549756800000,1
3513,2,1,1551052800000,1551052800000,1
3521,1,1,1550534400000,1550534400000,1
3521,3,1,1549324800000,1549324800000,1
3532,1,1,1550880000000,1550880000000,1
3559,2,1,1546473600000,1548979200000,2
3562,2,1,1549584000000,1549584000000,1
3565,3,1,1550275200000,1550275200000,1
3567,3,1,1549756800000,1549756800000,1
3571,2,1,1549756800000,1549756800000,1
3576,2,1,1549843200000,1549843200000,1
3586,2,1,1550707200000,1550707200000,1
3609,3,1,1551312000000,1551312000000,1
3614,1,1,1549065600000,1549065600000,1
3619,2,1,1551052800000,1551052800000,1
3623,3,1,1549324800000,1549324800000,1
3626,2,1,1550534400000,1550534400000,1
3629,1,1,1550361600000,1550361600000,1
3642,2,1,1550966400000,1550966400000,1
3642,3,1,1549756800000,1549756800000,1
3647,2,1,1551139200000,1551139200000,1
3649,1,1,1549324800000,1550016000000,2
3658,1,1,1549584000000,1549584000000,1
3662,2,1,1550880000000,1550880000000,1
3669,3,1,1550966400000,1550966400000,1
3682,3,1,1549584000000,1549584000000,1
3688,1,1,1550707200000,1550707200000,1
3692,3,1,1550534400000,1550534400000,1
3715,1,1,1551225600000,1551225600000,1
3719,3,1,1550188800000,1550188800000,1
3730,3,1,1549238400000,1549238400000,1
3744,1,1,1549843200000,1549843200000,1
3747,1,1,1549670400000,1549670400000,1
3754,1,1,1549152000000,1549152000000,1
3761,2,1,1550275200000,1550275200000,1
3764,1,1,1547251200000,1550102400000,2
3765,1,1,1549411200000,1550275200000,2
3770,2,1,1549670400000,1549670400000,1
3773,3,1,1550534400000,1550534400000,1
3777,2,1,1551139200000,1551139200000,1
3785,2,1,1550620800000,1550620800000,1
3815,2,1,1550102400000,1550102400000,1
3823,3,1,1550188800000,1550188800000,1
3831,3,1,1549497600000,1549497600000,1
3848,3,1,1550448000000,1550448000000,1
3851,1,1,1549670400000,1549670400000,1
3859,2,1,1549238400000,1549238400000,1
3865,2,1,1549843200000,1549843200000,1
3867,3,1,1549584000000,1549584000000,1
3871,1,1,1550275200000,1550275200000,1
3873,2,1,1550793600000,1550793600000,1
3886,1,1,1550793600000,1550793600000,1
3886,3,1,1550966400000,1550966400000,1
3894,2,1,1549929600000,1549929600000,1
3900,3,1,1549065600000,1549065600000,1
3903,1,1,1550188800000,1550188800000,1
3904,1,1,1550880000000,1550880000000,1
3913,1,1,1550793600000,1550793600000,1
3914,2,1,1550188800000,1550188800000,1
3915,3,1,1549065600000,1549065600000,1
3919,1,1,1549929600000,1549929600000,1
3920,3,1,1550361600000,1550361600000,1
3929,2,1,1549843200000,1549843200000,1
3931,1,1,1549670400000,1549670400000,1
3933,2,1,1549584000000,1549584000000,1
3940,2,1,1549756800000,1549756800000,1
3942,3,1,1550707200000,1550707200000,1
3963,3,1,1549843200000,1549843200000,1
3974,3,1,1550620800000,1550620800000,1
3976,1,1,1549324800000,1549324800000,1
3988,1,1,1551312000000,1551312000000,1
3991,2,1,1550620800000,1550620800000,1
3995,1,1,1550707200000,1550707200000,1
3996,2,1,1547337600000,1549670400000,2
3999,2,1,1549152000000,1549152000000,1
4002,3,1,1550620800000,1550620800000,1
4008,1,1,1549929600000,1549929600000,1
4019,1,1,1551225600000,1551225600000,1
4020,2,1,1549065600000,1549065600000,1
4034,1,1,1549065600000,1549065600000,1
4034,2,1,1550188800000,1550188800000,1
4066,3,1,1549670400000,1549670400000,1
4079,1,1,1551052800000,1551052800000,1
4101,1,1,1551139200000,1551139200000,1
4108,2,1,1550361600000,1550361600000,1
4121,2,1,1551139200000,1551139200000,1
4123,1,1,1549411200000,1549411200000,1
4129,3,1,1549065600000,1549065600000,1
4140,1,1,1549756800000,1549756800000,1
4140,3,1,1549238400000,1549238400000,1
4141,1,1,1551312000000,1551312000000,1
4141,2,1,1550361600000,1550361600000,1
4155,3,1,1549843200000,1549843200000,1
4163,1,1,1549929600000,1549929600000,1
4180,2,1,1551052800000,1551052800000,1
4184,1,1,1549238400000,1549670400000,2
4219,1,1,1550016000000,1550016000000,1
4235,3,1,1550361600000,1550361600000,1
4256,3,1,1550102400000,1550102400000,1
4257,2,1,1551139200000,1551139200000,1
4259,3,1,1550102400000,1550102400000,1
4262,1,1,1550448000000,1550448000000,1
4265,3,1,1550016000000,1550016000000,1
4272,1,1,1549756800000,1549756800000,1
4273,2,1,1550534400000,1550534400000,1
4280,3,1,1550102400000,1550102400000,1
4295,1,1,1551139200000,1551139200000,1
4314,1,1,1549152000000,1549152000000,1
4319,3,1,1550102400000,1550102400000,1
4320,1,1,1551052800000,1551052800000,1
4321,2,1,1550966400000,1550966400000,1
4340,2,1,1549756800000,1549843200000,3
4347,1,1,1550275200000,1550275200000,1
4350,2,1,1549065600000,1549065600000,1
4368,2,1,1549929600000,1549929600000,1
4377,2,1,1549929600000,1549929600000,1
4378,3,1,1549756800000,1549756800000,1
4384,1,1,1550707200000,1550707200000,1
4399,1,1,1550016000000,1550016000000,1
4401,3,1,1550188800000,1550188800000,1
4406,3,1,1550188800000,1550188800000,1
4410,3,1,1551139200000,1551139200000,1
4411,3,1,1549324800000,1549324800000,1
4413,2,1,1550534400000,1550534400000,1
4416,1,1,1546560000000,1549152000000,3
4436,2,1,1550188800000,1550188800000,1
4440,3,1,1549152000000,1549152000000,1
4441,2,1,1550448000000,1550448000000,1
4451,3,1,1549929600000,1549929600000,1
4456,2,1,1550620800000,1550620800000,1
4465,1,1,1550102400000,1550102400000,1
4467,3,1,1550016000000,1550016000000,1
4468,2,1,1551052800000,1551052800000,1
4480,3,1,1550016000000,1550016000000,1
4493,2,1,1550361600000,1550361600000,1
4496,2,1,1549670400000,1549670400000,1
4501,2,1,1550448000000,1550448000000,1
4503,2,1,1550620800000,1550620800000,1
4504,3,1,1549584000000,1549584000000,1
4505,3,1,1549411200000,1550534400000,2
4506,3,1,1551139200000,1551139200000,1
4524,1,1,1550102400000,1550102400000,1
4525,1,1,1549929600000,1549929600000,1
4526,1,1,1549756800000,1549756800000,1
4530,3,1,1550448000000,1550448000000,1
4557,2,1,1551139200000,1551139200000,1
4577,1,1,1551052800000,1551052800000,1
4578,3,1,1549152000000,1549152000000,1
4596,3,1,1551139200000,1551139200000,1
4608,2,1,1550793600000,1550793600000,1
4614,1,1,1550966400000,1550966400000,1
4614,3,1,1551225600000,1551225600000,1
4619,3,1,1550016000000,1550016000000,1
4624,2,1,1550534400000,1550534400000,1
4634,1,1,1550707200000,1550707200000,1
4637,2,1,1551312000000,1551312000000,1
4637,3,1,1551052800000,1551052800000,1
4645,2,1,1549238400000,1549238400000,1
4652,3,1,1550880000000,1550880000000,1
4655,3,1,1549152000000,1549152000000,1
4659,3,1,1548979200000,1548979200000,1
4693,3,1,1550620800000,1550620800000,1
4700,3,1,1549584000000,1549584000000,1
4703,3,1,1550448000000,1550448000000,1
4704,1,1,1548979200000,1548979200000,1
4705,2,1,1550102400000,1550102400000,1
4716,1,1,1549411200000,1549411200000,1
4718,2,1,1549065600000,1549065600000,1
4722,1,1,1550275200000,1550275200000,1
4723,3,1,1550016000000,1550016000000,1
4728,3,1,1550707200000,1550707200000,1
4729,3,1,1550534400000,1550534400000,1
4731,3,1,1549411200000,1549411200000,1
4732,2,1,1549324800000,1549324800000,1
4742,2,1,1551312000000,1551312000000,1
4748,1,1,1551139200000,1551139200000,1
4748,2,1,1549756800000,1549756800000,1
4759,3,1,1551139200000,1551139200000,1
4762,1,1,1550102400000,1550102400000,1
4764,3,1,1549324800000,1549324800000,1
4788,3,1,1551139200000,1551139200000,1
4801,3,1,1549324800000,1549324800000,1
4814,2,1,1546992000000,1549670400000,2
4815,3,1,1549929600000,1549929600000,1
4820,2,1,1549670400000,1549670400000,1
4822,3,1,1551052800000,1551052800000,1
4823,2,1,1550793600000,1550793600000,1
4825,2,1,1550275200000,1551312000000,3
4828,3,1,1550016000000,1550016000000,1
4833,2,1,1549411200000,1549411200000,1
4835,3,1,1550275200000,1550275200000,1
4852,1,1,1549411200000,1549411200000,1
4881,1,1,1550102400000,1550188800000,2
4882,3,1,1550448000000,1550448000000,1
4907,2,1,1550102400000,1550102400000,1
4916,1,1,1549584000000,1549584000000,1
4926,1,1,1549324800000,1549324800000,1
4927,1,1,1549929600000,1549929600000,1
